Chromosome,Start,Stop,CatIII,Fca508,LilBub,Pammi,Pbe14,Pbe38,Pbe53,Pbe6
chrB2,90000000,90100000,0.01371,0.01369,0.013430000000000001,0.013630000000000001,0.00132,0.00264,0.0009400000000000001,0.00265
chrB2,90100000,90200000,0.01237,0.0123,0.01245,0.01255,0.00119,0.00262,0.00053,0.00274
chrB2,90200000,90300000,0.01366,0.013619999999999998,0.01355,0.01436,0.00116,0.00217,0.00059,0.00244
chrB2,90300000,90400000,0.01137,0.01122,0.011170000000000001,0.01151,0.00088,0.00103,0.0002,0.0019399999999999999
chrB2,90400000,90500000,0.01193,0.01171,0.01192,0.012029999999999999,0.0013599999999999999,0.0015400000000000001,0.00031,0.00165
chrB2,90500000,90600000,0.01242,0.01215,0.01208,0.01241,0.00133,0.00148,0.00121,0.00228
chrB2,90600000,90700000,0.013069999999999998,0.012759999999999999,0.01265,0.01312,0.00128,0.0013800000000000002,0.0008,0.00236
chrB2,90700000,90800000,0.01278,0.01254,0.01269,0.01287,0.00187,0.00133,0.00088,0.0019399999999999999
chrB2,90800000,90900000,0.01277,0.01245,0.0126,0.013090000000000001,0.00246,0.00155,0.00118,0.00173
chrB2,90900000,91000000,0.010759999999999999,0.01083,0.01083,0.010790000000000001,0.00175,0.00203,0.00099,0.00183
chrB2,91000000,91100000,0.01278,0.01253,0.01267,0.01292,0.0017,0.00277,0.00122,0.0032
chrB2,91100000,91200000,0.0144,0.01372,0.014169999999999999,0.014369999999999999,0.0019,0.00309,0.00103,0.00316
chrB2,91200000,91300000,0.01069,0.01054,0.01078,0.010879999999999999,0.0016699999999999998,0.00242,0.0011300000000000001,0.0028399999999999996
chrB2,91300000,91400000,0.01408,0.013880000000000002,0.013980000000000001,0.01457,0.00134,0.00218,0.00073,0.00246
chrB2,91400000,91500000,0.01286,0.01292,0.01275,0.01294,0.0020399999999999997,0.0022600000000000003,0.0009,0.00297
chrB2,91500000,91600000,0.01293,0.0132,0.013069999999999998,0.013280000000000002,0.00175,0.0019,0.00081,0.00148
chrB2,91600000,91700000,0.014119999999999999,0.013369999999999998,0.01335,0.01408,0.0022,0.00296,0.00135,0.0014
chrB2,91700000,91800000,0.01516,0.01499,0.01505,0.0156,0.00245,0.00268,0.0009199999999999999,0.00201
chrB2,91800000,91900000,0.0155,0.01548,0.0153,0.015319999999999999,0.00238,0.00223,0.0013,0.0022
chrB2,91900000,92000000,0.01665,0.01616,0.01622,0.016640000000000002,0.00123,0.00286,0.0009199999999999999,0.00265
chrB2,92000000,92100000,0.015069999999999998,0.015059999999999999,0.01494,0.015269999999999999,0.00214,0.00244,0.00035,0.00252
chrB2,92100000,92200000,0.01526,0.01518,0.01486,0.01565,0.00235,0.00386,0.00114,0.00335
chrB2,92200000,92300000,0.01227,0.012209999999999999,0.01209,0.0124,0.0019,0.002,0.0016,0.0026
chrB2,92300000,92400000,0.01347,0.013580000000000002,0.01325,0.01366,0.0019199999999999998,0.00268,0.00128,0.003
chrB2,92400000,92500000,0.01268,0.01243,0.01228,0.013000000000000001,0.00253,0.0030399999999999997,0.00011,0.00299
chrB2,92500000,92600000,0.01432,0.01399,0.01384,0.014459999999999999,0.00059,0.0018800000000000002,7e-05,0.00098
chrB2,92600000,92700000,0.01593,0.015580000000000002,0.01566,0.01612,0.00195,0.00225,0.00011,0.00196
chrB2,92700000,92800000,0.016390000000000002,0.015880000000000002,0.01609,0.016630000000000002,0.00031,0.0023899999999999998,2.9999999999999997e-05,0.00305
chrB2,92800000,92900000,0.01591,0.01547,0.015519999999999999,0.01629,0.00047999999999999996,0.0028,0.0,0.00288
chrB2,92900000,93000000,0.01438,0.01431,0.014209999999999999,0.0144,0.00126,0.0027600000000000003,0.00062,0.00265
chrB2,93000000,93100000,0.01444,0.014280000000000001,0.014780000000000001,0.01468,0.00085,0.00309,0.00143,0.0026100000000000003
chrB2,93100000,93200000,0.014509999999999999,0.014509999999999999,0.01461,0.014780000000000001,0.00148,0.0024,0.00118,0.0034100000000000003
chrB2,93200000,93300000,0.01595,0.01585,0.01542,0.01617,0.00216,0.00224,0.0013,0.00243
chrB2,93300000,93400000,0.0159,0.015609999999999999,0.015519999999999999,0.01583,0.00216,0.00228,0.00099,0.00251
chrB2,93400000,93500000,0.01444,0.01415,0.01425,0.0143,0.00244,0.00285,0.0015,0.0025800000000000003
chrB2,93500000,93600000,0.0142,0.0138,0.01375,0.01445,0.00267,0.0033200000000000005,0.00186,0.00313
chrB2,93600000,93700000,0.013819999999999999,0.01401,0.01395,0.01399,0.0009599999999999999,0.0024,0.0008699999999999999,0.002
chrB2,93700000,93800000,0.015,0.01457,0.01481,0.0152,0.00457,0.00465,0.00175,0.0037600000000000003
chrB2,93800000,93900000,0.01277,0.01277,0.01256,0.01293,8e-05,0.00215,0.00121,0.00228
chrB2,93900000,94000000,0.01375,0.01356,0.013369999999999998,0.01409,0.0,0.00288,0.00084,0.0019100000000000002
chrB2,94000000,94100000,0.01205,0.01165,0.01181,0.0124,0.00082,0.0023,0.00022,0.0015300000000000001
chrB2,94100000,94200000,0.0135,0.0132,0.01316,0.013999999999999999,0.0009599999999999999,0.00322,0.0007599999999999999,0.00243
chrB2,94200000,94300000,0.0126,0.01252,0.012320000000000001,0.01256,0.00125,0.0030399999999999997,0.0012,0.0025800000000000003
chrB2,94300000,94400000,0.012190000000000001,0.01187,0.01187,0.01229,0.00114,0.00198,0.0006799999999999999,0.00202
chrB2,94400000,94500000,0.012819999999999998,0.0125,0.01256,0.012790000000000001,0.00173,0.0018100000000000002,0.00066,0.00217
chrB2,94500000,94600000,0.01121,0.0109,0.011090000000000001,0.011170000000000001,0.00105,0.0023899999999999998,0.00107,0.0023
chrB2,94600000,94700000,0.01285,0.01281,0.01277,0.013080000000000001,0.0009599999999999999,0.0016899999999999999,0.00117,0.00186
chrB2,94700000,94800000,0.013590000000000001,0.01341,0.013369999999999998,0.0137,0.00105,0.00252,0.00141,0.0029100000000000003
chrB2,94800000,94900000,0.013859999999999999,0.013309999999999999,0.013040000000000001,0.01383,0.0018399999999999998,0.00371,0.00085,0.00244
chrB2,94900000,95000000,0.013309999999999999,0.012969999999999999,0.01321,0.013669999999999998,0.0008699999999999999,0.0033,0.0005,0.0017800000000000001
chrB2,95000000,95100000,0.01237,0.01199,0.0123,0.01201,0.00108,0.00259,0.00026000000000000003,0.0016699999999999998
chrB2,95100000,95200000,0.01138,0.011290000000000001,0.01141,0.011609999999999999,0.00095,0.00316,0.00067,0.00267
chrB2,95200000,95300000,0.01122,0.010920000000000001,0.01091,0.01115,0.00073,0.00292,4e-05,0.00245
chrB2,95300000,95400000,0.0117,0.0115,0.01143,0.01152,0.00103,0.0032,0.00018,0.0019199999999999998
chrB2,95400000,95500000,0.011770000000000001,0.01187,0.011479999999999999,0.01167,0.0016699999999999998,0.0035,0.00081,0.00186
chrB2,95500000,95600000,0.01227,0.012,0.01183,0.012459999999999999,0.0007,0.0028899999999999998,0.00042,0.00158
chrB2,95600000,95700000,0.01184,0.01162,0.0115,0.01188,0.0006799999999999999,0.0033,0.0006900000000000001,0.0018800000000000002
chrB2,95700000,95800000,0.012790000000000001,0.01275,0.0128,0.01293,0.00112,0.00344,0.00042,0.00105
chrB2,95800000,95900000,0.01461,0.01484,0.01438,0.015069999999999998,0.00238,0.00367,0.00084,0.0028899999999999998
chrB2,95900000,96000000,0.013359999999999999,0.013269999999999999,0.013040000000000001,0.013640000000000001,0.00086,0.0043,0.00131,0.00335
chrB2,96000000,96100000,0.011770000000000001,0.01158,0.01146,0.0117,0.00133,0.00315,0.00016999999999999999,0.00242
chrB2,96100000,96200000,0.013430000000000001,0.01341,0.01346,0.01325,0.0014,0.0033399999999999997,0.00043,0.00324
chrB2,96200000,96300000,0.01396,0.01366,0.01365,0.01383,0.00133,0.00364,0.00026000000000000003,0.00231
chrB2,96300000,96400000,0.01496,0.014509999999999999,0.014419999999999999,0.015030000000000002,0.00172,0.00256,0.0009,0.00246
chrB2,96400000,96500000,0.01265,0.01259,0.01241,0.01287,0.0014199999999999998,0.0017800000000000001,0.00103,0.0018899999999999998
chrB2,96500000,96600000,0.011909999999999999,0.01144,0.01158,0.01175,0.0007099999999999999,0.0029100000000000003,0.0009199999999999999,0.00215
chrB2,96600000,96700000,0.01052,0.0105,0.010409999999999999,0.01066,0.00132,0.00251,0.0009699999999999999,0.00217
chrB2,96700000,96800000,0.01231,0.01213,0.01197,0.01277,0.0006900000000000001,0.00313,0.00101,0.0021
chrB2,96800000,96900000,0.01055,0.0107,0.010440000000000001,0.010709999999999999,0.00122,0.00286,0.0007,0.00179
chrB2,96900000,97000000,0.01325,0.01315,0.01325,0.01324,0.00252,0.00405,0.00147,0.0036200000000000004
chrB2,97000000,97100000,0.015269999999999999,0.015030000000000002,0.01516,0.01496,0.00066,0.00358,0.00151,0.0029
chrB2,97100000,97200000,0.01142,0.01103,0.011170000000000001,0.0113,9e-05,0.00237,0.0011099999999999999,0.002
chrB2,97200000,97300000,0.01267,0.01243,0.01234,0.01259,0.00176,0.00296,0.0012,0.0027199999999999998
chrB2,97300000,97400000,0.01261,0.0126,0.01237,0.01259,0.00139,0.00225,0.0008300000000000001,0.0020399999999999997
chrB2,97400000,97500000,0.01155,0.01122,0.011309999999999999,0.01157,0.00122,0.00209,0.00084,0.00218
chrB2,97500000,97600000,0.01188,0.011940000000000001,0.01151,0.01172,0.0009599999999999999,0.00281,0.00013000000000000002,0.00303
chrB2,97600000,97700000,0.012,0.011770000000000001,0.01192,0.0124,0.00062,0.0035,0.0003,0.00243
chrB2,97700000,97800000,0.01171,0.01095,0.0114,0.01138,0.00155,0.00275,0.00056,0.0019199999999999998
chrB2,97800000,97900000,0.01141,0.01112,0.01124,0.011479999999999999,0.00125,0.0020800000000000003,0.0006799999999999999,0.0017
chrB2,97900000,98000000,0.01365,0.01374,0.013330000000000002,0.013680000000000001,0.00224,0.0032600000000000003,0.00114,0.00245
chrB2,98000000,98100000,0.015430000000000001,0.01488,0.0147,0.015080000000000001,0.00232,0.00283,0.00105,0.00266
chrB2,98100000,98200000,0.01316,0.01294,0.012980000000000002,0.0129,0.00114,0.00325,0.0007700000000000001,0.00268
chrB2,98200000,98300000,0.01217,0.01166,0.01212,0.01217,0.0012900000000000001,0.0024,0.00085,0.0016699999999999998
chrB2,98300000,98400000,0.01166,0.011359999999999999,0.01139,0.01181,0.00135,0.00279,0.00079,0.00183
chrB2,98400000,98500000,0.01223,0.01196,0.01196,0.01237,0.00176,0.0033399999999999997,0.00093,0.0026899999999999997
chrB2,98500000,98600000,0.01229,0.01185,0.01214,0.01268,0.00263,0.00255,0.00147,0.00281
chrB2,98600000,98700000,0.01217,0.01211,0.012029999999999999,0.012629999999999999,0.00231,0.00328,0.00107,0.00282
chrB2,98700000,98800000,0.01524,0.01464,0.01484,0.0152,0.00227,0.00381,0.0011,0.00445
chrB2,98800000,98900000,0.013969999999999998,0.01381,0.01346,0.0141,0.0011099999999999999,0.00321,0.00201,0.0027300000000000002
chrB2,98900000,99000000,0.01714,0.01661,0.0166,0.01718,0.00286,0.00419,0.00035,0.00295
chrB2,99000000,99100000,0.01633,0.01584,0.016,0.01655,0.00205,0.00396,0.00149,0.00337
chrB2,99100000,99200000,0.013000000000000001,0.01278,0.01272,0.01312,0.00108,0.0028,0.00059,0.0023899999999999998
chrB2,99200000,99300000,0.01429,0.014190000000000001,0.013980000000000001,0.014459999999999999,0.00164,0.00386,0.0009400000000000001,0.0033200000000000005
chrB2,99300000,99400000,0.0153,0.01519,0.01493,0.015790000000000002,0.00157,0.00494,0.0015400000000000001,0.00448
chrB2,99400000,99500000,0.01824,0.018019999999999998,0.01796,0.0185,0.00201,0.005,0.0015,0.00405
chrB2,99500000,99600000,0.015519999999999999,0.01535,0.01555,0.01583,0.00213,0.00355,0.00121,0.00257
chrB2,99600000,99700000,0.01376,0.013880000000000002,0.01372,0.0141,0.00128,0.00385,0.00118,0.0035299999999999997
chrB2,99700000,99800000,0.013859999999999999,0.01311,0.01319,0.013819999999999999,0.00128,0.00242,0.00122,0.00236
chrB2,99800000,99900000,0.013819999999999999,0.01345,0.01329,0.01395,0.00205,0.0027600000000000003,0.00105,0.0031100000000000004
chrB2,99900000,100000000,0.012759999999999999,0.012440000000000001,0.01227,0.01269,0.00122,0.00321,0.00135,0.0030399999999999997
chrB2,100000000,100100000,0.01292,0.01237,0.01252,0.0129,0.00056,0.0028699999999999997,0.00079,0.00247
chrB2,100100000,100200000,0.0136,0.01375,0.01345,0.01396,0.00176,0.00305,0.00011999999999999999,0.00233
chrB2,100200000,100300000,0.00937,0.00933,0.00899,0.00952,0.00149,0.00209,4e-05,0.00237
chrB2,100300000,100400000,0.010709999999999999,0.01061,0.01047,0.01078,0.00175,0.00221,0.00061,0.0019100000000000002
chrB2,100400000,100500000,0.0141,0.01411,0.01401,0.014180000000000002,0.00243,0.0033299999999999996,0.00115,0.00283
chrB2,100500000,100600000,0.01529,0.0149,0.014740000000000001,0.01541,0.00059,0.0028,0.00137,0.00295
chrB2,100600000,100700000,0.0146,0.01433,0.014419999999999999,0.01463,0.0015400000000000001,0.0040100000000000005,0.0011,0.0034
chrB2,100700000,100800000,0.013669999999999998,0.0136,0.01365,0.01376,0.0023899999999999998,0.00227,0.00158,0.0025800000000000003
chrB2,100800000,100900000,0.01823,0.017769999999999998,0.0178,0.01832,0.00343,0.00402,0.0018,0.00385
chrB2,100900000,101000000,0.0167,0.01637,0.01645,0.016919999999999998,0.0035,0.0037799999999999995,0.00141,0.0039299999999999995
chrB2,101000000,101100000,0.01732,0.017240000000000002,0.01672,0.017419999999999998,0.00227,0.0036899999999999997,0.0012,0.00296
chrB2,101100000,101200000,0.01706,0.0168,0.01662,0.01726,0.00112,0.00418,0.0017699999999999999,0.0037600000000000003
chrB2,101200000,101300000,0.01564,0.015090000000000001,0.015059999999999999,0.0157,0.00277,0.0031899999999999997,0.00164,0.0032600000000000003
chrB2,101300000,101400000,0.01563,0.01463,0.014980000000000002,0.0153,0.00164,0.0021899999999999997,0.00082,0.00318
chrB2,101400000,101500000,0.01768,0.01715,0.017480000000000002,0.01753,0.00268,0.00374,0.00128,0.00394
chrB2,101500000,101600000,0.01708,0.0174,0.01736,0.01744,0.00292,0.0031899999999999997,0.00133,0.00355
chrB2,101600000,101700000,0.0155,0.01515,0.015390000000000001,0.01581,0.00263,0.00436,0.00186,0.00385
chrB2,101700000,101800000,0.01577,0.01573,0.015780000000000002,0.0159,0.0030800000000000003,0.00396,0.00198,0.0035
chrB2,101800000,101900000,0.01737,0.01725,0.01695,0.01746,0.0039700000000000004,0.00375,0.0021,0.00426
chrB2,101900000,102000000,0.016069999999999997,0.01583,0.0163,0.01614,0.00245,0.0034799999999999996,0.00168,0.00366
chrB2,102000000,102100000,0.015380000000000001,0.014730000000000002,0.015009999999999999,0.01544,0.00224,0.00432,0.00115,0.0030600000000000002
chrB2,102100000,102200000,0.01857,0.018609999999999998,0.01839,0.01867,0.0033299999999999996,0.00359,0.00195,0.00405
chrB2,102200000,102300000,0.01859,0.01822,0.01853,0.01823,0.00277,0.004,0.00162,0.004229999999999999
chrB2,102300000,102400000,0.01644,0.01644,0.01627,0.016630000000000002,0.00139,0.0033799999999999998,0.00035,0.00339
chrB2,102400000,102500000,0.01779,0.01736,0.01712,0.01754,0.0035,0.00292,0.0017399999999999998,0.0024
chrB2,102500000,102600000,0.01714,0.017,0.01665,0.01712,0.00352,0.00324,0.00183,0.00358
chrB2,102600000,102700000,0.01555,0.01529,0.015390000000000001,0.01563,0.00307,0.0031100000000000004,0.00162,0.00282
chrB2,102700000,102800000,0.018330000000000003,0.01782,0.017509999999999998,0.017830000000000002,0.00061,0.00399,0.00033999999999999997,0.00315
chrB2,102800000,102900000,0.0172,0.01712,0.01715,0.01729,0.00292,0.00331,0.00148,0.00324
chrB2,102900000,103000000,0.014830000000000001,0.015040000000000001,0.01475,0.01521,0.00216,0.00344,0.00118,0.00361
chrB2,103000000,103100000,0.01828,0.01746,0.01745,0.018430000000000002,0.00307,0.0035700000000000003,0.0018,0.0043
chrB2,103100000,103200000,0.019780000000000002,0.01932,0.01959,0.02023,0.00322,0.00432,0.0017699999999999999,0.004220000000000001
chrB2,103200000,103300000,0.01845,0.01823,0.01828,0.01871,0.0033200000000000005,0.00464,0.00119,0.00503
chrB2,103300000,103400000,0.0166,0.01633,0.01629,0.01654,0.00355,0.0044399999999999995,0.00172,0.00413
chrB2,103400000,103500000,0.01816,0.017830000000000002,0.018000000000000002,0.01805,0.00236,0.004070000000000001,0.0013,0.0038799999999999998
chrB2,103500000,103600000,0.01703,0.01681,0.016659999999999998,0.01699,0.00198,0.00282,0.0007599999999999999,0.00364
chrB2,103600000,103700000,0.01564,0.015430000000000001,0.01546,0.01599,0.00301,0.00387,0.0016699999999999998,0.00403
chrB2,103700000,103800000,0.01514,0.01487,0.014819999999999998,0.01544,0.0027,0.00424,0.00119,0.0039
chrB2,103800000,103900000,0.01674,0.016569999999999998,0.0168,0.01744,0.0021,0.00462,9e-05,0.00364
chrB2,103900000,104000000,0.014790000000000001,0.015080000000000001,0.01469,0.0152,0.00227,0.00265,0.00114,0.00312
chrB2,104000000,104100000,0.013880000000000002,0.0136,0.01371,0.01372,0.0025800000000000003,0.0025,0.00109,0.00301
chrB2,104100000,104200000,0.016309999999999998,0.0156,0.015790000000000002,0.0162,0.00249,0.00303,0.00112,0.00227
chrB2,104200000,104300000,0.01704,0.01662,0.01719,0.01719,0.00277,0.0034200000000000003,0.00162,0.0038
chrB2,104300000,104400000,0.01492,0.0144,0.014669999999999999,0.014780000000000001,0.00117,0.0038200000000000005,0.0007,0.0035700000000000003
chrB2,104400000,104500000,0.01346,0.01311,0.013430000000000001,0.013519999999999999,0.00099,0.0030800000000000003,0.0,0.00372
chrB2,104500000,104600000,0.012459999999999999,0.0126,0.0124,0.0126,0.00032,0.00235,1e-05,0.00263
chrB2,104600000,104700000,0.01444,0.01438,0.01427,0.014769999999999998,0.00064,0.0025800000000000003,1e-05,0.00248
chrB2,104700000,104800000,0.0117,0.01151,0.01146,0.01195,0.0013599999999999999,0.00314,2e-05,0.00175
chrB2,104800000,104900000,0.013940000000000001,0.013430000000000001,0.01348,0.013909999999999999,0.00139,0.0044,0.0,0.0028
chrB2,104900000,105000000,0.01481,0.01436,0.014790000000000001,0.01494,0.00099,0.0038200000000000005,2e-05,0.00321
chrB2,105000000,105100000,0.01241,0.01208,0.011859999999999999,0.01229,0.00128,0.00148,0.00054,0.00173
chrB2,105100000,105200000,0.015880000000000002,0.01525,0.01616,0.01668,0.0007099999999999999,0.00263,0.00047999999999999996,0.00228
chrB2,105200000,105300000,0.016919999999999998,0.016390000000000002,0.016,0.016659999999999998,0.00143,0.00279,0.0007,0.00266
chrB2,105300000,105400000,0.01318,0.01289,0.012969999999999999,0.013280000000000002,0.0010199999999999999,0.0019199999999999998,9e-05,0.0023899999999999998
chrB2,105400000,105500000,0.01456,0.01454,0.014480000000000002,0.01454,0.0018899999999999998,0.00243,0.00095,0.00331
chrB2,105500000,105600000,0.01563,0.015269999999999999,0.015319999999999999,0.015590000000000001,0.0014,0.00351,2.9999999999999997e-05,0.00318
chrB2,105600000,105700000,0.01678,0.01671,0.01654,0.01665,0.00196,0.0038399999999999997,0.0,0.00264
chrB2,105700000,105800000,0.015780000000000002,0.01576,0.01542,0.015880000000000002,0.00105,0.00315,0.0011300000000000001,0.0027300000000000002
chrB2,105800000,105900000,0.013819999999999999,0.01401,0.013580000000000002,0.01401,0.00248,0.00329,0.00165,0.00355
chrB2,105900000,106000000,0.01461,0.014519999999999998,0.014209999999999999,0.015080000000000001,0.00256,0.0026899999999999997,0.00134,0.00246
chrB2,106000000,106100000,0.01356,0.01326,0.01335,0.013609999999999999,0.0024100000000000002,0.00292,0.00135,0.0021100000000000003
chrB2,106100000,106200000,0.01111,0.01098,0.01084,0.01142,0.0011099999999999999,0.0027,0.0007599999999999999,0.0017800000000000001
chrB2,106200000,106300000,0.014469999999999998,0.014530000000000001,0.01445,0.01488,0.00011,0.00323,0.00011999999999999999,0.00247
chrB2,106300000,106400000,0.01197,0.011940000000000001,0.012,0.012209999999999999,0.0008699999999999999,0.00196,4e-05,0.00237
chrB2,106400000,106500000,0.01243,0.01258,0.01252,0.01265,0.00074,0.00151,0.0007,0.0017699999999999999
chrB2,106500000,106600000,0.014430000000000002,0.01433,0.01441,0.01457,0.00117,0.0027300000000000002,0.00061,0.00246
chrB2,106600000,106700000,0.01436,0.01426,0.01356,0.014119999999999999,0.00176,0.0024100000000000002,0.0010199999999999999,0.00242
chrB2,106700000,106800000,0.013000000000000001,0.012969999999999999,0.01268,0.01318,0.00196,0.00205,0.00099,0.00281
chrB2,106800000,106900000,0.011040000000000001,0.01105,0.01085,0.0112,0.00156,0.0018800000000000002,0.00075,0.0022
chrB2,106900000,107000000,0.01231,0.012159999999999999,0.012,0.01255,0.0017,0.00132,0.00093,0.00214
chrB2,107000000,107100000,0.013609999999999999,0.01365,0.0133,0.01372,0.0017699999999999999,0.0028899999999999998,0.00056,0.00295
chrB2,107100000,107200000,0.011859999999999999,0.01188,0.0118,0.01188,0.00041,0.00091,0.00018999999999999998,0.00101
chrB2,107200000,107300000,0.01196,0.01181,0.01183,0.0123,0.00058,0.0006799999999999999,0.0005200000000000001,0.0007599999999999999
chrB2,107300000,107400000,0.010329999999999999,0.010329999999999999,0.01,0.01038,0.00105,0.001,0.00126,0.00131
chrB2,107400000,107500000,0.0126,0.01265,0.012490000000000001,0.01275,0.0013800000000000002,0.0019399999999999999,0.001,0.00185
chrB2,107500000,107600000,0.01089,0.01075,0.01081,0.010879999999999999,0.0010199999999999999,0.00223,0.0009199999999999999,0.00238
chrB2,107600000,107700000,0.01316,0.013069999999999998,0.01266,0.01316,0.00114,0.00274,0.00117,0.00315
chrB2,107700000,107800000,0.01287,0.01273,0.01251,0.01296,0.00037999999999999997,0.0026,0.00021,0.00295
chrB2,107800000,107900000,0.010879999999999999,0.010790000000000001,0.01061,0.01111,0.00109,0.0022,0.00057,0.00164
chrB2,107900000,108000000,0.01281,0.0126,0.01265,0.012759999999999999,0.00082,0.00259,0.00027,0.00186
chrB2,108000000,108100000,0.014709999999999999,0.014509999999999999,0.01441,0.014740000000000001,0.00045999999999999996,0.00305,0.00029,0.0031899999999999997
chrB2,108100000,108200000,0.012790000000000001,0.01266,0.01256,0.01329,0.00124,0.0030399999999999997,0.00106,0.00278
chrB2,108200000,108300000,0.016640000000000002,0.01634,0.01627,0.016630000000000002,0.00157,0.0026899999999999997,4e-05,0.00321
chrB2,108300000,108400000,0.01254,0.012709999999999999,0.01255,0.01265,0.00106,0.00282,2e-05,0.003
chrB2,108400000,108500000,0.01365,0.01326,0.012740000000000001,0.013680000000000001,0.00145,0.00317,2e-05,0.0036200000000000004
chrB2,108500000,108600000,0.01141,0.0113,0.01151,0.01157,0.00122,0.00205,0.00063,0.00267
chrB2,108600000,108700000,0.01267,0.01226,0.01234,0.0127,0.00156,0.0019399999999999999,0.00086,0.0027600000000000003
chrB2,108700000,108800000,0.013890000000000001,0.01381,0.01356,0.014230000000000001,0.00175,0.0026899999999999997,0.00162,0.00264
chrB2,108800000,108900000,0.012159999999999999,0.01198,0.01181,0.01218,0.00205,0.0030600000000000002,0.00119,0.00212
chrB2,108900000,109000000,0.01122,0.01105,0.01127,0.01127,0.0027300000000000002,0.0030600000000000002,0.00137,0.00293
chrB2,109000000,109100000,0.0119,0.0116,0.01151,0.01175,0.0014199999999999998,0.00246,0.00085,0.00186
chrB2,109100000,109200000,0.01396,0.01396,0.013999999999999999,0.01396,0.0018800000000000002,0.00281,0.00074,0.0022
chrB2,109200000,109300000,0.01434,0.014280000000000001,0.01405,0.014459999999999999,0.00078,0.00233,0.00057,0.00252
chrB2,109300000,109400000,0.01202,0.01167,0.01139,0.012029999999999999,0.00117,0.0014199999999999998,0.00063,0.00165
chrB2,109400000,109500000,0.013680000000000001,0.01354,0.01345,0.01366,0.00238,0.00179,0.00133,0.00279
chrB2,109500000,109600000,0.01174,0.0121,0.01157,0.01196,0.00105,0.0018899999999999998,0.00037,0.00141
chrB2,109600000,109700000,0.013369999999999998,0.01353,0.013319999999999999,0.013630000000000001,0.00218,0.00256,0.00126,0.00202
chrB2,109700000,109800000,0.01314,0.013000000000000001,0.01291,0.01319,0.00196,0.00256,0.00098,0.0020399999999999997
chrB2,109800000,109900000,0.012629999999999999,0.0126,0.012490000000000001,0.01294,0.00144,0.00218,0.00081,0.00156
chrB2,109900000,110000000,0.013309999999999999,0.01316,0.012819999999999998,0.013269999999999999,0.00161,0.00245,0.0009,0.00215
chrB2,110000000,110100000,0.012759999999999999,0.0126,0.0124,0.01284,0.00109,0.00389,0.00045,0.00146
chrB2,110100000,110200000,0.01356,0.0135,0.013609999999999999,0.01377,0.00107,0.0033399999999999997,0.00022999999999999998,0.0029100000000000003
chrB2,110200000,110300000,0.01149,0.01123,0.01112,0.01139,0.00054,0.00196,0.00032,0.00134
chrB2,110300000,110400000,0.014169999999999999,0.013980000000000001,0.013880000000000002,0.01408,0.0009699999999999999,0.00246,0.0005,0.00143
chrB2,110400000,110500000,0.01167,0.01167,0.01153,0.01185,0.0014199999999999998,0.00245,0.00063,0.0017100000000000001
chrB2,110500000,110600000,0.014709999999999999,0.01431,0.01461,0.015069999999999998,0.00085,0.00316,0.00045,0.00252
chrB2,110600000,110700000,0.01356,0.01321,0.013569999999999999,0.01356,0.00233,0.00212,0.00123,0.0023
chrB2,110700000,110800000,0.01314,0.01324,0.013380000000000001,0.01345,0.00224,0.0025800000000000003,0.00116,0.0023
chrB2,110800000,110900000,0.01457,0.014209999999999999,0.01414,0.014490000000000001,0.0026100000000000003,0.0026100000000000003,0.00139,0.00309
chrB2,110900000,111000000,0.016030000000000003,0.01574,0.01567,0.01605,0.00248,0.0026,0.0015,0.0030600000000000002
chrB2,111000000,111100000,0.01383,0.013999999999999999,0.013819999999999999,0.01403,0.00259,0.0019399999999999999,0.0015199999999999999,0.00282
chrB2,111100000,111200000,0.011940000000000001,0.01188,0.01174,0.012029999999999999,0.0011099999999999999,0.0018800000000000002,0.0006,0.00232
chrB2,111200000,111300000,0.01315,0.01294,0.01305,0.013280000000000002,0.00115,0.00186,0.00056,0.0016899999999999999
chrB2,111300000,111400000,0.014469999999999998,0.014190000000000001,0.01433,0.014740000000000001,0.00088,0.00265,0.00047000000000000004,0.00227
chrB2,111400000,111500000,0.01237,0.01239,0.01215,0.01237,0.00243,0.00139,0.00135,0.00197
chrB2,111500000,111600000,0.01075,0.010709999999999999,0.010740000000000001,0.01082,0.00224,0.00149,0.00122,0.00161
chrB2,111600000,111700000,0.012740000000000001,0.01311,0.01277,0.01286,0.0028699999999999997,0.0023899999999999998,0.00165,0.00234
chrB2,111700000,111800000,0.01405,0.01399,0.013819999999999999,0.014219999999999998,0.00244,0.00213,0.00139,0.00221
chrB2,111800000,111900000,0.013859999999999999,0.013590000000000001,0.01371,0.01403,0.00045,0.0030399999999999997,0.00049,0.0029
chrB2,111900000,112000000,0.013609999999999999,0.013580000000000002,0.013330000000000002,0.013580000000000002,0.00016,0.00236,0.00016,0.00165
chrB2,112000000,112100000,0.01408,0.01349,0.013669999999999998,0.01383,0.00244,0.0034799999999999996,0.00135,0.0026899999999999997
chrB2,112100000,112200000,0.01222,0.01255,0.01234,0.012620000000000001,0.0024,0.0033,0.0011099999999999999,0.00337
chrB2,112200000,112300000,0.013919999999999998,0.0135,0.01345,0.01381,0.0021100000000000003,0.0030800000000000003,0.0011,0.00248
chrB2,112300000,112400000,0.01254,0.01227,0.012490000000000001,0.0125,0.0012,0.00262,0.00044,0.00186
