Chromosome,Start,Stop,Pammi,Geoffroy,CatIII,Pampas,LilBub,Tigrina
chrX,115200000,115300000,0.00259,0.01687,0.00275,0.016280000000000003,0.0025,0.016730000000000002
chrX,115300000,115400000,0.0019199999999999998,0.01819,0.00224,0.01745,0.0018100000000000002,0.01794
chrX,115400000,115500000,0.0029100000000000003,0.01581,0.0029,0.015430000000000001,0.00285,0.01569
chrX,115500000,115600000,0.0033399999999999997,0.01825,0.00164,0.01795,0.00225,0.01852
chrX,115600000,115700000,0.00328,0.01731,0.00149,0.01686,0.00148,0.01694
chrX,115700000,115800000,0.0034799999999999996,0.015430000000000001,0.0016699999999999998,0.01545,0.00141,0.01529
chrX,115800000,115900000,0.00264,0.0159,0.00151,0.01589,0.001,0.01567
chrX,115900000,116000000,0.0030399999999999997,0.01542,0.00156,0.015819999999999997,0.00139,0.015309999999999999
chrX,116000000,116100000,0.0018,0.01645,0.0015199999999999999,0.01602,0.00133,0.01592
chrX,116100000,116200000,0.00253,0.01675,0.00122,0.014759999999999999,0.0013599999999999999,0.01618
chrX,116200000,116300000,0.00212,0.0167,0.00125,0.01646,0.00125,0.01662
chrX,116300000,116400000,0.00236,0.017240000000000002,0.00195,0.016319999999999998,0.0015,0.01658
chrX,116400000,116500000,0.0026,0.01816,0.00267,0.018009999999999998,0.00207,0.01797
chrX,116500000,116600000,0.0021100000000000003,0.01907,0.00253,0.01905,0.00209,0.019180000000000003
chrX,116600000,116700000,0.0005,0.01949,0.00047000000000000004,0.01877,0.00313,0.01914
chrX,116700000,116800000,2.9999999999999997e-05,0.01898,2.9999999999999997e-05,0.018609999999999998,0.0018100000000000002,0.01907
chrX,116800000,116900000,0.00016,0.01852,0.00151,0.01757,0.00014,0.01815
chrX,116900000,117000000,0.00469,0.02017,0.004220000000000001,0.01998,0.00441,0.02036
chrX,117000000,117100000,0.0035299999999999997,0.02105,0.0032700000000000003,0.01967,0.00336,0.02095
chrX,117100000,117200000,0.0021899999999999997,0.02027,0.00279,0.01925,0.0038200000000000005,0.01957
chrX,117200000,117300000,0.00292,0.020309999999999998,0.00238,0.019880000000000002,0.00526,0.02021
chrX,117300000,117400000,0.00317,0.01896,0.0031899999999999997,0.018680000000000002,0.00316,0.01839
chrX,117400000,117500000,0.00456,0.0178,0.0045,0.01759,0.0045899999999999995,0.01756
chrX,117500000,117600000,0.00446,0.01591,0.00443,0.01623,0.00456,0.01595
chrX,117600000,117700000,0.00426,0.01686,0.00405,0.01746,0.00426,0.0168
chrX,117700000,117800000,0.00227,0.017419999999999998,0.00207,0.017490000000000002,0.00205,0.01738
chrX,117800000,117900000,0.00201,0.01987,0.00201,0.0198,0.00228,0.01975
chrX,117900000,118000000,0.00345,0.02096,0.00339,0.01993,0.004529999999999999,0.02086
chrX,118000000,118100000,0.00196,0.02135,0.0019199999999999998,0.02137,0.0032700000000000003,0.02103
chrX,118100000,118200000,0.00457,0.02107,0.0045899999999999995,0.02008,0.00481,0.02115
chrX,118200000,118300000,0.0009199999999999999,0.01899,0.00135,0.01909,0.0024,0.018869999999999998
chrX,118300000,118400000,0.00039,0.01824,0.00037999999999999997,0.01848,0.00118,0.018340000000000002
chrX,118400000,118500000,0.0007599999999999999,0.01839,0.00078,0.018019999999999998,0.0007599999999999999,0.01816
chrX,118500000,118600000,1e-05,0.01763,2e-05,0.01789,1e-05,0.017730000000000003
chrX,118600000,118700000,0.00036,0.019,0.00062,0.01873,0.00027,0.01849
chrX,118700000,118800000,0.005220000000000001,0.01967,0.00528,0.0194,0.00513,0.01938
chrX,118800000,118900000,0.00427,0.018619999999999998,0.00415,0.01932,0.00415,0.01949
chrX,118900000,119000000,0.0041,0.01944,0.00421,0.01916,0.004070000000000001,0.01905
chrX,119000000,119100000,4e-05,0.02198,0.00205,0.02188,0.00266,0.02196
chrX,119100000,119200000,0.00409,0.02274,0.00461,0.02089,0.00424,0.02192
chrX,119200000,119300000,0.00548,0.02429,0.00549,0.02368,0.00528,0.02374
chrX,119300000,119400000,0.00575,0.02363,0.00573,0.022969999999999997,0.0055899999999999995,0.02329
chrX,119400000,119500000,0.00595,0.02405,0.0055899999999999995,0.02421,0.00588,0.02305
chrX,119500000,119600000,0.0053100000000000005,0.02275,0.0051,0.02204,0.00491,0.02255
chrX,119600000,119700000,0.004,0.02108,0.00223,0.019469999999999998,0.0030600000000000002,0.020909999999999998
chrX,119700000,119800000,0.0024,0.02025,0.00244,0.019459999999999998,0.00268,0.020069999999999998
chrX,119800000,119900000,0.00255,0.01484,0.00106,0.014490000000000001,0.0003,0.014830000000000001
chrX,119900000,120000000,0.0028699999999999997,0.015369999999999998,0.002,0.015309999999999999,0.00286,0.01529
chrX,120000000,120100000,0.00364,0.01608,0.0035399999999999997,0.01511,0.00359,0.016040000000000002
chrX,120100000,120200000,0.005,0.01625,0.00513,0.01644,0.00498,0.01615
chrX,120200000,120300000,0.00381,0.0158,0.0037700000000000003,0.01593,0.0020800000000000003,0.01565
chrX,120300000,120400000,0.00033,0.015040000000000001,0.00218,0.015119999999999998,0.0009699999999999999,0.01487
chrX,120400000,120500000,1e-05,0.0125,0.0021100000000000003,0.01209,0.00232,0.01241
chrX,120500000,120600000,2e-05,0.01427,0.0027,0.013730000000000001,0.00253,0.01408
chrX,120600000,120700000,1e-05,0.014209999999999999,0.00247,0.01404,0.00148,0.0143
chrX,120700000,120800000,0.0,0.01349,0.0014,0.01318,0.00137,0.01315
chrX,120800000,120900000,5.9999999999999995e-05,0.0121,0.00108,0.01215,0.00128,0.01214
chrX,120900000,121000000,0.0,0.01489,0.0015199999999999999,0.0141,0.00135,0.01464
chrX,121000000,121100000,0.00118,0.012969999999999999,0.00119,0.012819999999999998,0.00122,0.01299
chrX,121100000,121200000,0.00281,0.01395,0.00214,0.01324,0.00279,0.01402
chrX,121200000,121300000,0.0019100000000000002,0.01425,0.00218,0.014159999999999999,0.00224,0.01396
chrX,121300000,121400000,0.00227,0.0176,0.00214,0.01734,0.00088,0.01759
chrX,121400000,121500000,0.00198,0.01489,0.00196,0.014790000000000001,0.00202,0.014480000000000002
chrX,121500000,121600000,0.00322,0.015519999999999999,0.003,0.015030000000000002,0.0026100000000000003,0.015030000000000002
chrX,121600000,121700000,0.00235,0.01436,0.0022,0.01435,0.00213,0.0146
chrX,121700000,121800000,0.0027199999999999998,0.01485,0.0025399999999999997,0.01465,0.00213,0.01427
chrX,121800000,121900000,0.00126,0.01187,0.00108,0.01169,0.00091,0.011729999999999999
chrX,121900000,122000000,0.00139,0.011909999999999999,0.0013800000000000002,0.01205,0.00151,0.01193
chrX,122000000,122100000,0.0009,0.01253,0.00067,0.012620000000000001,0.00067,0.0125
chrX,122100000,122200000,0.00074,,0.00018999999999999998,,0.00016999999999999999,
chrX,122200000,122300000,,,,,,
chrX,122300000,122400000,0.00067,0.00808,0.00011,0.00811,7e-05,0.00783
chrX,122400000,122500000,0.0008699999999999999,0.01047,4e-05,0.01051,7e-05,0.010190000000000001
chrX,122500000,122600000,0.0009,0.01181,0.0,0.01236,0.0,0.01206
chrX,122600000,122700000,0.00107,0.013859999999999999,5.9999999999999995e-05,0.013630000000000001,1e-05,0.013619999999999998
chrX,122700000,122800000,0.00057,0.01231,2e-05,0.01214,2e-05,0.012029999999999999
chrX,122800000,122900000,0.00045999999999999996,0.01289,8e-05,0.01252,8e-05,0.01272
chrX,122900000,123000000,0.00042,0.01168,2.9999999999999997e-05,0.01196,2e-05,0.01175
chrX,123000000,123100000,0.00044,0.01522,9e-05,0.014980000000000002,0.0001,0.014780000000000001
chrX,123100000,123200000,0.00151,0.0133,9e-05,0.012980000000000002,2e-05,0.01275
chrX,123200000,123300000,1e-05,0.0132,7e-05,0.0123,8e-05,0.01239
chrX,123300000,123400000,1e-05,0.01137,5.9999999999999995e-05,0.01141,4e-05,0.0113
chrX,123400000,123500000,2.9999999999999997e-05,0.011470000000000001,0.0001,0.011729999999999999,7e-05,0.01126
chrX,123500000,123600000,2.9999999999999997e-05,0.011470000000000001,4e-05,0.01096,9e-05,0.01124
chrX,123600000,123700000,5.9999999999999995e-05,0.01107,5e-05,0.01078,0.00013000000000000002,0.010759999999999999
chrX,123700000,123800000,5e-05,0.01242,4e-05,0.01261,4e-05,0.01231
chrX,123800000,123900000,2.9999999999999997e-05,0.012240000000000001,4e-05,0.01084,2.9999999999999997e-05,0.00866
chrX,123900000,124000000,5.9999999999999995e-05,0.00927,5.9999999999999995e-05,0.007090000000000001,4e-05,0.00922
chrX,124000000,124100000,7e-05,0.010459999999999999,8e-05,0.01048,7e-05,0.01026
chrX,124100000,124200000,2.9999999999999997e-05,0.00981,4e-05,0.00932,4e-05,0.0098
chrX,124200000,124300000,5.9999999999999995e-05,0.01192,4e-05,0.01075,2.9999999999999997e-05,0.01178
chrX,124300000,124400000,4e-05,0.01143,2.9999999999999997e-05,0.01152,2e-05,0.011059999999999999
chrX,124400000,124500000,5.9999999999999995e-05,0.01141,0.0001,0.0111,0.00011999999999999999,0.01126
chrX,124500000,124600000,1e-05,0.01038,5e-05,0.01004,2.9999999999999997e-05,0.010409999999999999
chrX,124600000,124700000,1e-05,0.01078,5e-05,0.01073,1e-05,0.0108
chrX,124700000,124800000,5e-05,0.00958,5e-05,0.009470000000000001,4e-05,0.00945
chrX,124800000,124900000,2.9999999999999997e-05,0.01014,0.0001,0.0095,0.00011,0.010020000000000001
chrX,124900000,125000000,2.9999999999999997e-05,0.0081,7e-05,0.0082,5e-05,0.007690000000000001
chrX,125000000,125100000,,,,,,
chrX,125100000,125200000,7e-05,,0.00022,0.013130000000000001,0.00014,0.01209
chrX,125200000,125300000,9e-05,0.00632,0.00011999999999999999,0.00603,0.00011999999999999999,0.00617
chrX,125300000,125400000,0.00015,0.011909999999999999,0.00027,0.01187,0.00026000000000000003,0.01188
chrX,125400000,125500000,4e-05,0.0135,0.0007700000000000001,0.01226,0.00059,0.01256
chrX,125500000,125600000,0.0001,0.02104,0.00162,0.01798,0.0015400000000000001,0.01913
chrX,125600000,125700000,0.00014,0.015519999999999999,0.00158,0.01395,0.00148,0.014669999999999999
chrX,125700000,125800000,8e-05,0.018369999999999997,0.00091,0.01586,0.00082,0.01736
chrX,125800000,125900000,0.00011,0.014730000000000002,0.0008900000000000001,0.01316,0.0008699999999999999,0.013919999999999998
chrX,125900000,126000000,5e-05,0.01796,0.0010400000000000001,0.0149,0.0009199999999999999,0.01649
chrX,126000000,126100000,0.0001,0.012830000000000001,0.00062,0.011559999999999999,0.00063,0.01255
chrX,126100000,126200000,5.9999999999999995e-05,0.01832,0.00091,0.016059999999999998,0.00085,0.01708
chrX,126200000,126300000,2.9999999999999997e-05,0.01183,0.00037,0.01113,0.0004,0.011179999999999999
chrX,126300000,126400000,2e-05,0.01554,0.00073,0.01444,0.00064,0.01385
chrX,126400000,126500000,7e-05,,,,,
chrX,126500000,126600000,2.9999999999999997e-05,0.00765,0.00018,0.00763,0.00033,0.007409999999999999
chrX,126600000,126700000,0.00011,,0.00039,0.00801,0.00057,
chrX,126700000,126800000,7e-05,0.01643,0.00027,0.01589,0.00045,0.015340000000000001
chrX,126800000,126900000,2e-05,0.013819999999999999,0.00032,0.01342,0.00032,0.0135
chrX,126900000,127000000,1e-05,0.01205,0.0007099999999999999,0.011729999999999999,0.00025,0.01157
chrX,127000000,127100000,2e-05,0.01187,0.00022,0.01229,0.0003,0.01192
chrX,127100000,127200000,2e-05,0.01091,0.00015,0.01065,0.0004,0.01069
chrX,127200000,127300000,1e-05,0.011009999999999999,0.00022999999999999998,0.01107,0.00026000000000000003,0.01086
chrX,127300000,127400000,4e-05,0.011040000000000001,0.00015,0.01141,0.00039,0.01144
chrX,127400000,127500000,0.0,0.01209,0.00018,0.0118,0.00047999999999999996,0.01182
chrX,127500000,127600000,0.0,0.010409999999999999,0.00023999999999999998,0.01056,0.0012,0.010579999999999999
chrX,127600000,127700000,0.0,0.011340000000000001,0.00018999999999999998,0.011729999999999999,0.00065,0.0113
chrX,127700000,127800000,0.00045999999999999996,,0.00066,,0.00105,0.01415
chrX,127800000,127900000,,,,,,
chrD2,0,100000,,,,,,
chrD2,100000,200000,0.00016999999999999999,,0.00053,,0.0005,
chrD2,200000,300000,1e-05,0.01817,0.00125,0.018359999999999998,0.00122,0.01791
chrD2,300000,400000,1e-05,0.019790000000000002,0.00262,0.01971,0.0027,0.0199
chrD2,400000,500000,0.00016,0.01796,0.00263,0.01859,0.0027199999999999998,0.01864
chrD2,500000,600000,0.00114,0.01792,0.00196,0.01815,0.0015199999999999999,0.018330000000000003
chrD2,600000,700000,0.00134,0.01594,0.0038,0.01585,0.00526,0.016280000000000003
chrD2,700000,800000,0.00143,0.01849,0.00086,0.0188,0.0019399999999999999,0.01892
chrD2,800000,900000,0.0011300000000000001,0.01828,0.0011300000000000001,0.0176,0.00375,0.01804
chrD2,900000,1000000,0.00199,0.01942,0.0021100000000000003,0.01866,0.00367,0.01967
chrD2,1000000,1100000,0.00125,0.02016,0.0009599999999999999,0.02045,0.00225,0.02055
chrD2,1100000,1200000,0.0019,0.02603,0.00144,0.02628,0.0028,0.02585
chrD2,1200000,1300000,0.0017,0.0237,0.00158,0.02374,0.00124,0.02331
chrD2,1300000,1400000,0.00265,0.027010000000000003,0.0018100000000000002,0.02646,0.00425,0.0264
chrD2,1400000,1500000,0.00506,0.028030000000000003,0.0035600000000000002,0.02481,0.00509,0.02816
chrD2,1500000,1600000,0.00202,0.02476,0.004370000000000001,0.02398,0.00335,0.02435
chrD2,1600000,1700000,0.00232,0.02575,0.0045899999999999995,0.02563,0.0029100000000000003,0.02607
chrD2,1700000,1800000,0.00253,0.02331,0.00491,0.023209999999999998,0.004379999999999999,0.02364
chrD2,1800000,1900000,0.0027199999999999998,0.028210000000000002,0.005,0.02775,0.00496,0.027999999999999997
chrD2,1900000,2000000,0.0025800000000000003,0.0252,0.00477,0.02478,0.00613,0.024730000000000002
chrD2,2000000,2100000,0.0027300000000000002,0.02597,0.00457,0.026310000000000004,0.0035299999999999997,0.02653
chrD2,2100000,2200000,0.00257,0.02358,0.00483,0.0236,0.0027300000000000002,0.02365
chrD2,2200000,2300000,0.00402,0.0258,0.006,0.02613,0.00583,0.02575
chrD2,2300000,2400000,0.00603,0.03254,0.00535,0.033030000000000004,0.00488,0.02936
chrD2,2400000,2500000,0.00645,0.03035,0.00491,0.0302,0.006809999999999999,0.02998
chrD2,2500000,2600000,0.00515,0.026910000000000003,0.005370000000000001,0.027510000000000003,0.00576,0.026760000000000003
chrD2,2600000,2700000,0.00386,0.026410000000000003,0.00122,0.026560000000000004,0.00464,0.025939999999999998
chrD2,2700000,2800000,0.00262,0.02508,2.9999999999999997e-05,0.026019999999999998,0.00524,0.025240000000000002
chrD2,2800000,2900000,0.005229999999999999,0.02371,0.00267,0.02426,0.00229,0.02339
chrD2,2900000,3000000,0.00457,0.024069999999999998,0.0039,0.02477,0.00331,0.02478
chrD2,3000000,3100000,0.0054,0.023540000000000002,0.004,0.024130000000000002,0.00494,0.02356
chrD2,3100000,3200000,0.00461,0.02299,0.0038299999999999996,0.024730000000000002,0.0058200000000000005,0.023569999999999997
chrD2,3200000,3300000,0.00372,0.022019999999999998,0.0018899999999999998,0.02286,0.00511,0.02206
chrD2,3300000,3400000,0.005229999999999999,0.02239,0.00421,0.02228,0.00621,0.02229
chrD2,3400000,3500000,0.0012699999999999999,0.02377,0.0031899999999999997,0.023719999999999998,0.0052899999999999996,0.02376
chrD2,3500000,3600000,2e-05,0.023219999999999998,0.00212,0.02373,0.006659999999999999,0.023280000000000002
chrD2,3600000,3700000,2e-05,0.023469999999999998,0.00058,0.02375,0.0009,0.02325
chrD2,3700000,3800000,2e-05,0.02415,2e-05,0.02336,2.9999999999999997e-05,0.02385
chrD2,3800000,3900000,4e-05,0.02345,0.00242,0.02326,2.9999999999999997e-05,0.023530000000000002
chrD2,3900000,4000000,0.00265,0.02194,0.00243,0.02205,1e-05,0.0219
chrD2,4000000,4100000,0.00447,0.02139,0.00535,0.02141,0.0045,0.0213
chrD2,4100000,4200000,0.00562,0.02455,0.00499,0.02455,0.00562,0.02445
chrD2,4200000,4300000,0.00433,0.0246,0.00465,0.02481,0.00515,0.02421
chrD2,4300000,4400000,0.00217,0.02537,5.9999999999999995e-05,0.02559,8e-05,0.02568
chrD2,4400000,4500000,0.00402,0.026760000000000003,0.00221,0.02721,0.00216,0.02655
chrD2,4500000,4600000,0.00663,0.026310000000000004,0.00366,0.0257,0.00635,0.026330000000000003
chrD2,4600000,4700000,0.00562,0.025169999999999998,0.00305,0.025269999999999997,0.0056700000000000006,0.024980000000000002
chrD2,4700000,4800000,0.00402,0.02175,0.0046700000000000005,0.021519999999999997,0.00432,0.02204
chrD2,4800000,4900000,0.00569,0.02324,0.006690000000000001,0.02361,0.00642,0.02348
chrD2,4900000,5000000,0.00428,0.026719999999999997,0.00471,0.02791,0.00396,0.02692
chrD2,5000000,5100000,0.0069,0.02521,0.00436,0.02572,0.00565,0.0254
chrD2,5100000,5200000,0.00454,0.02638,0.0039700000000000004,0.026510000000000002,0.0052,0.02657
chrD2,5200000,5300000,0.00534,0.02506,0.004220000000000001,0.02519,0.00518,0.02502
chrD2,5300000,5400000,0.00494,0.02818,0.00282,0.02808,0.00648,0.02798
chrD2,5400000,5500000,0.00545,0.02376,0.00299,0.02309,0.00519,0.02199
chrD2,5500000,5600000,0.00505,0.026269999999999998,0.00355,0.026039999999999997,0.00468,0.026180000000000002
chrD2,5600000,5700000,2e-05,0.02409,0.00483,0.02423,0.00471,0.02398
chrD2,5700000,5800000,0.00158,0.02343,0.00457,0.02417,0.0049299999999999995,0.023030000000000002
chrD2,5800000,5900000,0.006,0.0263,0.00439,0.02663,0.0037700000000000003,0.0264
chrD2,5900000,6000000,0.0040100000000000005,0.026289999999999997,0.00271,0.02667,0.00569,0.02617
chrD2,6000000,6100000,0.00249,0.026269999999999998,0.005,0.02653,0.00646,0.026639999999999997
chrD2,6100000,6200000,0.00275,0.024919999999999998,0.00426,0.02507,0.00255,0.02489
chrD2,6200000,6300000,0.00662,0.02505,0.00635,0.02565,0.00731,0.02507
chrD2,6300000,6400000,0.00462,0.02422,0.00428,0.025,0.00512,0.02429
chrD2,6400000,6500000,0.00829,0.02481,0.00815,0.02471,0.0067599999999999995,0.024919999999999998
chrD2,6500000,6600000,0.0032,0.02339,0.00549,0.02417,0.00216,0.02356
chrD2,6600000,6700000,0.00231,0.02482,0.0013800000000000002,0.02493,0.00576,0.025230000000000002
chrD2,6700000,6800000,0.00481,0.02845,0.00502,0.02698,0.00505,0.02823
chrD2,6800000,6900000,0.00731,0.025939999999999998,0.00747,0.02663,0.0072299999999999994,0.026310000000000004
chrD2,6900000,7000000,0.00238,0.02738,0.00243,0.02777,0.00394,0.0272
chrD2,7000000,7100000,0.00279,0.02037,0.00476,0.020919999999999998,0.00268,0.019969999999999998
chrD2,7100000,7200000,0.004220000000000001,0.02482,0.00604,0.024909999999999998,0.0038200000000000005,0.02465
chrD2,7200000,7300000,0.0035700000000000003,0.02663,0.00488,0.026310000000000004,0.0046,0.02707
chrD2,7300000,7400000,0.0039299999999999995,0.02011,0.00098,0.01974,0.0026100000000000003,0.0201
chrD2,7400000,7500000,0.00243,0.01658,0.00264,0.0168,0.00373,0.01651
chrD2,7500000,7600000,0.00385,0.026000000000000002,0.00602,0.02585,0.0069700000000000005,0.025910000000000002
chrD2,7600000,7700000,0.0029,0.02818,0.00703,0.0286,0.00364,0.028489999999999998
chrD2,7700000,7800000,0.00404,0.025490000000000002,0.00551,0.025869999999999997,0.00274,0.0259
chrD2,7800000,7900000,0.004220000000000001,0.02389,0.00519,0.0241,0.00495,0.02356
chrD2,7900000,8000000,0.00463,0.02481,0.0055,0.02544,0.00505,0.02495
chrD2,8000000,8100000,0.00634,0.02471,0.0047,0.02454,0.00317,0.024569999999999998
chrD2,8100000,8200000,0.0044399999999999995,0.026269999999999998,0.00556,0.025509999999999998,0.005520000000000001,0.02623
chrD2,8200000,8300000,0.00627,0.02603,0.006229999999999999,0.02563,0.00572,0.0246
chrD2,8300000,8400000,0.0034200000000000003,0.026719999999999997,0.00618,0.0272,0.00629,0.0266
chrD2,8400000,8500000,0.00505,0.02864,0.005,0.02908,0.00571,0.0288
chrD2,8500000,8600000,0.0037600000000000003,0.02337,0.00432,0.02355,0.00454,0.02339
chrD2,8600000,8700000,0.00134,0.02164,0.0021100000000000003,0.021,0.00186,0.02166
chrD2,8700000,8800000,0.00206,0.01992,0.00157,0.01959,0.00325,0.01937
chrD2,8800000,8900000,0.00128,0.01747,0.00343,0.01747,0.00282,0.017159999999999998
chrD2,8900000,9000000,0.00293,0.01892,0.00207,0.01899,0.00197,0.01877
chrD2,9000000,9100000,0.007520000000000001,0.02071,0.00655,0.01945,0.00506,0.01971
chrD2,9100000,9200000,0.0059299999999999995,0.0162,0.0014199999999999998,0.016040000000000002,0.00545,0.01648
chrD2,9200000,9300000,0.00474,0.02111,0.00323,0.02126,0.0051600000000000005,0.02162
chrD2,9300000,9400000,0.0033399999999999997,0.02341,0.00457,0.02341,0.00496,0.02317
chrD2,9400000,9500000,0.00248,0.02048,0.00133,0.0204,0.0054399999999999995,0.02023
chrD2,9500000,9600000,0.0026,0.02128,0.00435,0.02102,0.0039299999999999995,0.0212
chrD2,9600000,9700000,0.0054,0.020319999999999998,0.00441,0.01993,0.0049299999999999995,0.02018
chrD2,9700000,9800000,0.00483,0.01998,0.00185,0.020069999999999998,0.00447,0.01993
chrD2,9800000,9900000,0.00029,0.019280000000000002,0.00235,0.019119999999999998,0.0032700000000000003,0.01842
chrD2,9900000,10000000,0.0,0.02002,0.00215,0.02005,0.00352,0.02037
chrD2,10000000,10100000,0.00315,0.02121,0.0034799999999999996,0.0204,1e-05,0.02051
chrD2,10100000,10200000,0.0020399999999999997,0.01962,0.00271,0.020640000000000002,8e-05,0.0197
chrD2,10200000,10300000,1e-05,0.019430000000000003,0.00134,0.018430000000000002,1e-05,0.019540000000000002
chrD2,10300000,10400000,0.00016,0.01938,0.00213,0.01825,0.00014,0.01926
chrD2,10400000,10500000,0.00439,0.019219999999999998,0.00476,0.01923,0.00468,0.01911
chrD2,10500000,10600000,2.9999999999999997e-05,0.01876,0.00562,0.0187,0.00471,0.01882
chrD2,10600000,10700000,4e-05,0.01964,0.00035,0.019430000000000003,0.00064,0.0196
chrD2,10700000,10800000,0.0028699999999999997,0.01955,0.00193,0.01902,0.0017699999999999999,0.019530000000000002
chrD2,10800000,10900000,0.004070000000000001,0.02045,0.0035600000000000002,0.02018,0.00168,0.01994
chrD2,10900000,11000000,0.00221,0.01932,0.00296,0.019469999999999998,0.00366,0.019969999999999998
chrD2,11000000,11100000,0.00509,0.01973,0.00566,0.01966,0.00555,0.02
chrD2,11100000,11200000,0.00572,0.020880000000000003,0.00253,0.02014,0.00519,0.02078
chrD2,11200000,11300000,0.00107,0.02061,0.00233,0.02069,0.0047,0.02083
chrD2,11300000,11400000,0.0004,0.02005,0.00255,0.02081,0.0054399999999999995,0.01995
chrD2,11400000,11500000,0.00524,0.020630000000000003,0.00247,0.02097,0.0025,0.02062
chrD2,11500000,11600000,0.0036,0.02421,0.0014,0.02424,0.0059,0.02409
chrD2,11600000,11700000,0.00496,0.02155,0.0022,0.02156,0.00346,0.02145
chrD2,11700000,11800000,0.0038299999999999996,0.02446,0.0044399999999999995,0.02454,0.00498,0.02465
chrD2,11800000,11900000,0.00468,0.02556,0.005379999999999999,0.025889999999999996,0.00584,0.02567
chrD2,11900000,12000000,0.00476,0.022000000000000002,0.00216,0.02217,0.00464,0.022000000000000002
chrD2,12000000,12100000,0.00487,0.02336,0.00216,0.0233,0.0046,0.02361
chrD2,12100000,12200000,0.0038799999999999998,0.02301,0.00168,0.02264,0.00402,0.02265
chrD2,12200000,12300000,0.0016600000000000002,0.02061,0.0011300000000000001,0.02056,0.0051600000000000005,0.02041
chrD2,12300000,12400000,0.0033,0.0191,0.00372,0.01934,0.00534,0.01932
chrD2,12400000,12500000,0.00411,0.02223,0.002,0.02263,0.004529999999999999,0.02244
chrD2,12500000,12600000,0.00625,0.0215,0.00413,0.02112,0.00598,0.02135
chrD2,12600000,12700000,0.00596,0.0213,0.00366,0.02097,0.00549,0.0209
chrD2,12700000,12800000,0.00355,0.01891,0.00449,0.01867,0.00588,0.01908
chrD2,12800000,12900000,0.0056700000000000006,0.02249,0.00547,0.022690000000000002,0.00532,0.02259
chrD2,12900000,13000000,0.00441,0.01923,0.00433,0.01908,0.004370000000000001,0.01907
chrD2,13000000,13100000,0.0046700000000000005,0.0185,0.00237,0.018330000000000003,0.00448,0.01852
chrD2,13100000,13200000,0.00398,0.02283,0.0047799999999999995,0.02249,0.0059299999999999995,0.02239
chrD2,13200000,13300000,0.00292,0.02145,0.00252,0.02083,0.006229999999999999,0.02115
chrD2,13300000,13400000,0.004370000000000001,0.021769999999999998,0.00581,0.0223,0.00521,0.022090000000000002
chrD2,13400000,13500000,0.0032700000000000003,0.0175,0.004229999999999999,0.0177,0.0039299999999999995,0.01725
chrD2,13500000,13600000,0.00451,0.01701,0.00415,0.017159999999999998,0.004,0.01701
chrD2,13600000,13700000,0.004370000000000001,0.02135,0.0068200000000000005,0.0212,0.00698,0.021169999999999998
chrD2,13700000,13800000,0.00442,0.02404,0.00375,0.024030000000000003,0.00533,0.023969999999999998
chrD2,13800000,13900000,0.00541,0.0252,0.00572,0.02568,0.00549,0.02486
chrD2,13900000,14000000,0.0056,0.02478,0.00581,0.02487,0.0050100000000000006,0.02456
chrD2,14000000,14100000,0.0042,0.02162,0.00471,0.02195,0.0045899999999999995,0.02135
chrD2,14100000,14200000,0.00561,0.02331,0.00462,0.0238,0.00494,0.02385
chrD2,14200000,14300000,0.0056,0.0232,0.0016600000000000002,0.0229,0.00164,0.023030000000000002
chrD2,14300000,14400000,0.00534,0.01949,0.00511,0.01959,0.0050799999999999994,0.018969999999999997
chrD2,14400000,14500000,0.006,0.02277,0.00586,0.02214,0.0055,0.022359999999999998
chrD2,14500000,14600000,0.00717,0.025269999999999997,0.00533,0.025259999999999998,0.007209999999999999,0.02529
chrD2,14600000,14700000,0.0083,0.02646,0.00636,0.02621,0.008409999999999999,0.02621
chrD2,14700000,14800000,0.00475,0.02245,0.0044,0.023,0.0047,0.02256
chrD2,14800000,14900000,0.00283,0.02155,0.00456,0.020880000000000003,0.0054399999999999995,0.0215
chrD2,14900000,15000000,0.005229999999999999,0.02367,0.00534,0.02342,0.00598,0.02338
chrD2,15000000,15100000,0.00499,0.02093,0.00517,0.02144,0.00462,0.02132
chrD2,15100000,15200000,0.00486,0.02089,0.00406,0.020980000000000002,0.00551,0.02093
chrD2,15200000,15300000,0.004070000000000001,0.01959,0.00253,0.01944,0.00481,0.0197
chrD2,15300000,15400000,0.00446,0.02143,0.0044,0.021580000000000002,0.00474,0.02144
chrD2,15400000,15500000,0.00435,0.0213,0.0049299999999999995,0.02153,0.0047,0.02111
chrD2,15500000,15600000,0.00572,0.02078,0.0045,0.02122,0.00425,0.02093
chrD2,15600000,15700000,0.00592,0.0239,0.00302,0.023780000000000003,0.00586,0.023569999999999997
chrD2,15700000,15800000,0.00328,0.0214,0.00265,0.02162,0.00512,0.02121
chrD2,15800000,15900000,0.004520000000000001,0.022940000000000002,0.00244,0.02256,0.00556,0.02235
chrD2,15900000,16000000,0.00494,0.02308,0.0025800000000000003,0.02279,0.005370000000000001,0.022609999999999998
chrD2,16000000,16100000,0.00564,0.02373,0.0048,0.02383,0.00599,0.0238
chrD2,16100000,16200000,0.006790000000000001,0.02409,0.00585,0.02441,0.0058,0.02433
chrD2,16200000,16300000,0.00539,0.02339,0.00545,0.023190000000000002,0.00268,0.02352
